"Authors","Author full names","Author(s) ID","Title","Year","Source title","Cited by","DOI","Link","Abstract","Index Keywords","Publisher","Document Type","Publication Stage","Source","EID"
"Chen Y.; Chen Y.; Shi C.; Huang Z.; Zhang Y.; Li S.; Li Y.; Ye J.; Yu C.; Li Z.; Zhang X.; Wang J.; Yang H.; Fang L.; Chen Q.","Chen, Yuxin (57201398764); Chen, Yongsheng (57201398758); Shi, Chunmei (55185038800); Huang, Zhibo (57201396511); Zhang, Yong (57200228741); Li, Shengkang (57201394624); Li, Yan (57201399091); Ye, Jia (57208010895); Yu, Chang (55265116200); Li, Zhuo (57201394033); Zhang, Xiuqing (35249930300); Wang, Jian (57200022156); Yang, Huanming (34573719100); Fang, Lin (56888252300); Chen, Qiang (56599376300)","57201398764; 57201398758; 55185038800; 57201396511; 57200228741; 57201394624; 57201399091; 57208010895; 55265116200; 57201394033; 35249930300; 57200022156; 34573719100; 56888252300; 56599376300","SOAPnuke: A MapReduce acceleration-supported software for integrated quality control and preprocessing of high-throughput sequencing data","2018","GigaScience","451","10.1093/gigascience/gix120","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044575558&doi=10.1093%2fgigascience%2fgix120&partnerID=40&md5=9f4706825ac245fc0ca9d6abc71e42bb","Quality control (QC) and preprocessing are essential steps for sequencing data analysis to ensure the accuracy of results. However, existing tools cannot provide a satisfying solution with integrated comprehensive functions, proper architectures, and highly scalable acceleration. In this article, we demonstrate SOAPnuke as a tool with abundant functions for a ""QC-Preprocess-QC"" workflow and MapReduce acceleration framework. Four modules with different preprocessing functions are designed for processing datasets from genomic, small RNA, Digital Gene Expression, and metagenomic experiments, respectively. As a workflow-like tool, SOAPnuke centralizes processing functions into 1 executable and predefines their order to avoid the necessity of reformatting different files when switching tools. Furthermore, the MapReduce framework enables large scalability to distribute all the processing works to an entire compute cluster. We conducted a benchmarking where SOAPnuke and other tools are used to preprocess a ~30× NA12878 dataset published by GIAB. The standalone operation of SOAPnuke struck a balance between resource occupancy and performance. When accelerated on 16 working nodes with MapReduce, SOAPnuke achieved ~5.7 times the fastest speed of other tools. © The Author(s) 2017.","Algorithms; Benchmarking; Computational Biology; High-Throughput Nucleotide Sequencing; Humans; Metagenome; Quality Control; RNA, Small Untranslated; Software; Time Factors; Workflow; messenger RNA; small untranslated RNA; acceleration; Article; conceptual framework; controlled study; data processing; gene expression; genomics; high throughput sequencing; human; measurement accuracy; measurement precision; metagenomics; polyadenylation; priority journal; quality control; algorithm; benchmarking; biology; genetics; high throughput sequencing; metabolism; metagenome; quality control; software; statistics and numerical data; time factor; workflow","Oxford University Press","Article","Final","Scopus","2-s2.0-85044575558"
"Cheng B.; Furtado A.; Henry R.J.","Cheng, Bing (57191345416); Furtado, Agnelo (57191773269); Henry, Robert J. (7401911430)","57191345416; 57191773269; 7401911430","Long-read sequencing of the coffee bean transcriptome reveals the diversity of full-length transcripts","2017","GigaScience","56","10.1093/gigascience/gix086","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040911905&doi=10.1093%2fgigascience%2fgix086&partnerID=40&md5=9137d64d9f11ff348733c020cacb81ec","Polyploidization contributes to the complexity of gene expression, resulting in numerous related but different transcripts. This study explored the transcriptome diversity and complexity of the tetraploid Arabica coffee (Coffea arabica) bean. Long-read sequencing (LRS) by Pacbio Isoform sequencing (Iso-seq) was used to obtain full-length transcripts without the difficulty and uncertainty of assembly required for reads from short-read technologies. The tetraploid transcriptome was annotated and compared with data from the sub-genome progenitors. Caffeine and sucrose genes were targeted for case analysis. An isoform-level tetraploid coffee bean reference transcriptome with 95 995 distinct transcripts (average 3236 bp) was obtained. A total of 88 715 sequences (92.42%) were annotated with BLASTx against NCBI non-redundant plant proteins, including 34 719 high-quality annotations. Further BLASTn analysis against NCBI non-redundant nucleotide sequences, Coffea canephora coding sequences with UTR, C. arabica ESTs, and Rfam resulted in 1213 sequences without hits, were potential novel genes in coffee. Longer UTRs were captured, especially in the 5'UTRs, facilitating the identification of upstream open reading frames. The LRS also revealed more and longer transcript variants in key caffeine and sucrose metabolism genes from this polyploid genome. Long sequences (>10 kilo base) were poorly annotated. LRS technology shows the limitation of previous studies. It provides an important tool to produce a reference transcriptome including more of the diversity of full-length transcripts to help understand the biology and support the genetic improvement of polyploid species such as coffee. © The Author 2017.","Coffea; Genome, Plant; Molecular Sequence Annotation; Open Reading Frames; Polymorphism, Genetic; Polyploidy; RNA, Messenger; Transcriptome; caffeine; complementary DNA; plant protein; sucrose; transcriptome; messenger RNA; transcriptome; 5' untranslated region; Article; Coffea arabica; Coffea canephora; controlled study; genetic improvement; genetic variability; genome size; long read sequencing; nonhuman; nucleotide sequence; open reading frame; polyploidy; priority journal; sequence analysis; sucrose metabolism; tetraploidy; transcriptomics; untranslated region; chemistry; Coffea; genetic polymorphism; genetics; molecular genetics; plant genome","Oxford University Press","Article","Final","Scopus","2-s2.0-85040911905"
"Yang Y.; Wang Y.; Zhao Y.; Zhang X.; Li R.; Chen L.; Zhang G.; Jiang Y.; Qiu Q.; Wang W.; Wei H.-J.; Wang K.","Yang, Yongzhi (55938681700); Wang, Yutao (57191852734); Zhao, Yue (57202271498); Zhang, Xiuying (57200755872); Li, Ran (55491412600); Chen, Lei (57219828149); Zhang, Guojie (57205017478); Jiang, Yu (55733627100); Qiu, Qiang (24401649400); Wang, Wen (56125411100); Wei, Hong-Jiang (55537657900); Wang, Kun (57218578953)","55938681700; 57191852734; 57202271498; 57200755872; 55491412600; 57219828149; 57205017478; 55733627100; 24401649400; 56125411100; 55537657900; 57218578953","Draft genome of the Marco Polo Sheep (Ovis ammon polii)","2017","GigaScience","32","10.1093/gigascience/gix106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042391009&doi=10.1093%2fgigascience%2fgix106&partnerID=40&md5=73f959c5f7a967f0f338c03807474953","Background: The Marco Polo Sheep (Ovis ammon polii), a subspecies of argali (Ovis ammon) that is distributed mainly in the Pamir Mountains, provides a mammalian model to study high altitude adaptation mechanisms. Due to over-hunting and subsistence poaching, as well as competition with livestock and habitat loss, O. ammon has been categorized as an endangered species on several lists. It can have fertile offspring with sheep. Hence, a high-quality reference genome of the Marco Polo Sheep will be very helpful in conservation genetics and even in exploiting useful genes in sheep breeding. Findings: A total of 1022.43 Gb of raw reads resulting from whole-genome sequencing of a Marco Polo Sheep were generated using an Illumina HiSeq2000 platform. The final genome assembly (2.71 Gb) has an N50 contig size of 30.7 Kb and a scaffold N50 of 5.49 Mb. The repeat sequences identified account for 46.72% of the genome, and 20 336 protein-coding genes were predicted from the masked genome. Phylogenetic analysis indicated a close relationship between Marco Polo Sheep and the domesticated sheep, and the time of their divergence was approximately 2.36 million years ago. We identified 271 expanded gene families and 168 putative positively selected genes in the Marco Polo Sheep lineage. Conclusions: We provide the first genome sequence and gene annotation for the Marco Polo Sheep. The availability of these resources will be of value in the future conservation of this endangered large mammal, for research into high altitude adaptation mechanisms, for reconstructing the evolutionary history of the Caprinae, and for the future conservation of the Marco Polo Sheep. © The Author(s) 2017.","Animals; Conservation of Natural Resources; Evolution, Molecular; Genome Size; High-Throughput Nucleotide Sequencing; Molecular Sequence Annotation; Phylogeny; Sheep; Species Specificity; Whole Genome Sequencing; genomic DNA; breeding; conservation genetics; DNA extraction; domestic animal; genetic code; genetic variability; genome analysis; genome size; human; molecular evolution; molecular phylogeny; molecular weight; nonhuman; Note; Ovis ammon polii; priority journal; sheep; whole genome sequencing; animal; environmental protection; genetics; high throughput sequencing; molecular genetics; phylogeny; procedures; sheep; species difference","Oxford University Press","Note","Final","Scopus","2-s2.0-85042391009"
"Zimin A.V.; Stevens K.A.; Crepeau M.W.; Puiu D.; Wegrzyn J.L.; Yorke J.A.; Langley C.H.; Neale D.B.; Salzberg S.L.","Zimin, Aleksey V. (7004426833); Stevens, Kristian A. (8239203700); Crepeau, Marc W. (24079982600); Puiu, Daniela (6507628676); Wegrzyn, Jill L. (16320128900); Yorke, James A. (7006469680); Langley, Charles H. (7007150141); Neale, David B. (7004452224); Salzberg, Steven L. (7005045166)","7004426833; 8239203700; 24079982600; 6507628676; 16320128900; 7006469680; 7007150141; 7004452224; 7005045166","Erratum: An improved assembly of the loblolly pine mega-genome using long-read single-molecule sequencing. [Gigascience. (2017), 6(1), (1-4)]. doi: 10.1093/gigascience/giw016","2017","GigaScience","26","10.1093/gigascience/gix072","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032859382&doi=10.1093%2fgigascience%2fgix072&partnerID=40&md5=0737a7097917afdff3b44661acf045d7","In the final publication of ""An improved assembly of the loblolly pine mega-genome using long-read single-molecule sequencing,"" by Aleksey V. Zimin et. al., the article did not include the revised date. The revised date has now been added and the corrected manuscript can be found online at https://academic.oup.com/gigascience/article/6/1/1/2865215/Animproved- assembly-of-the-loblolly-pine-mega?searchresult=1. The Publisher regrets these errors. © The Author 2017.","Erratum; error; priority journal; erratum","Oxford University Press","Erratum","Final","Scopus","2-s2.0-85032859382"
"Lan T.; Lin H.; Zhu W.; Laurent T.C.A.M.; Yang M.; Liu X.; Wang J.; Wang J.; Yang H.; Xu X.; Guo X.","Lan, Tianming (56754698400); Lin, Haoxiang (55446166600); Zhu, Wenjuan (56562133000); Laurent, Tellier Christian Asker Melchior (57196117608); Yang, Mengcheng (57196123157); Liu, Xin (56194243900); Wang, Jun (55552724800); Wang, Jian (57200022156); Yang, Huanming (34573719100); Xu, Xun (57209530793); Guo, Xiaosen (35810537100)","56754698400; 55446166600; 56562133000; 57196117608; 57196123157; 56194243900; 55552724800; 57200022156; 34573719100; 57209530793; 35810537100","Deep whole-genome sequencing of 90 Han Chinese genomes","2017","GigaScience","27","10.1093/gigascience/gix067","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031817730&doi=10.1093%2fgigascience%2fgix067&partnerID=40&md5=c0e9bbb26031713ed06710809c023005","Next-generation sequencing provides a high-resolution insight into human genetic information. However, the focus of previous studies has primarily been on low-coverage data due to the high cost of sequencing. Although the 1000 Genomes Project and the Haplotype Reference Consortium have both provided powerful reference panels for imputation, low-frequency and novel variants remain difficult to discover and call with accuracy on the basis of low-coverage data. Deep sequencing provides an optimal solution for the problem of these low-frequency and novel variants. Although whole-exome sequencing is also a viable choice for exome regions, it cannot account for noncoding regions, sometimes resulting in the absence of important, causal variants. For Han Chinese populations, the majority of variants have been discovered based upon low-coverage data from the 1000 Genomes Project. However, high-coverage, whole-genome sequencing data are limited for any population, and a large amount of low-frequency, population-specific variants remain uncharacterized. We have performed whole-genome sequencing at a high depth (~×80) of 90 unrelated individuals of Chinese ancestry, collected from the 1000 Genomes Project samples, including 45 Northern Han Chinese and 45 Southern Han Chinese samples. Eighty-three of these 90 have been sequenced by the 1000 Genomes Project. We have identified 12 568 804 single nucleotide polymorphisms, 2 074 210 short InDels, and 26 142 structural variations from these 90 samples. Compared to the Han Chinese data from the 1000 Genomes Project, we have found 7 000 629 novel variants with low frequency (defined as minor allele frequency < 5%), including 5 813 503 single nucleotide polymorphisms, 1 169 199 InDels, and 17 927 structural variants. Using deep sequencing data, we have built a greatly expanded spectrum of genetic variation for the Han Chinese genome. Compared to the 1000 Genomes Project, these Han Chinese deep sequencing data enhance the characterization of a large number of low-frequency, novel variants. This will be a valuable resource for promoting Chinese genetics research and medical development. Additionally, it will provide a valuable supplement to the 1000 Genomes Project, as well as to other human genome projects. © The Author 2017.","Asian Continental Ancestry Group; Gene Frequency; Genome, Human; High-Throughput Nucleotide Sequencing; Humans; INDEL Mutation; Polymorphism, Single Nucleotide; Whole Genome Sequencing; Article; controlled study; gene frequency; genetic variability; genome analysis; genotype; Han Chinese; human; human cell; polymerase chain reaction; priority journal; sequence alignment; sequence analysis; single nucleotide polymorphism; whole genome sequencing; Asian continental ancestry group; genetics; high throughput sequencing; human genome; indel mutation; procedures; whole genome sequencing","Oxford University Press","Article","Final","Scopus","2-s2.0-85031817730"
"Zhao H.; Zhao S.; Fei B.; Liu H.; Yang H.; Dai H.; Wang D.; Jin W.; Tang F.; Gao Q.; Xun H.; Wang Y.; Qi L.; Yue X.; Lin S.; Gu L.; Li L.; Zhu T.; Wei Q.; Su Z.; Wan T.B.W.A.; Ofori D.A.; Muthike G.M.; Mengesha Y.M.; e Silva R.M.C.; Beraldo A.L.; Gao Z.; Liu X.; Jiang Z.","Zhao, Hansheng (55912542900); Zhao, Shancen (35768633100); Fei, Benhua (55141440600); Liu, Huan (57208290127); Yang, Huanming (34573719100); Dai, Honghai (57195484237); Wang, Dan (57195487669); Jin, Wei (57195488813); Tang, Feng (36633133800); Gao, Qiang (57194390449); Xun, Hang (55817937800); Wang, Yuwei (57195486748); Qi, Lianghua (11940367800); Yue, Xianghua (35191477800); Lin, Shuyan (56169945700); Gu, Lianfeng (35291920700); Li, Lubin (20734596400); Zhu, Tiansheng (57212420416); Wei, Qiang (55553728379); Su, Zhen (7402248642); Wan, Tarmeze Bin Wanoup Ariffin (55884585300); Ofori, Daniel A. (6508378341); Muthike, George Mbeva (57195483831); Mengesha, Yigardu Mulatu (57195489353); e Silva, Roberto Magno de Castro (57195485924); Beraldo, Antonio Ludovico (57196088326); Gao, Zhimin (57205336214); Liu, Xin (57471546500); Jiang, Zehui (57306669100)","55912542900; 35768633100; 55141440600; 57208290127; 34573719100; 57195484237; 57195487669; 57195488813; 36633133800; 57194390449; 55817937800; 57195486748; 11940367800; 35191477800; 56169945700; 35291920700; 20734596400; 57212420416; 55553728379; 7402248642; 55884585300; 6508378341; 57195483831; 57195489353; 57195485924; 57196088326; 57205336214; 57471546500; 57306669100","Announcing the Genome Atlas of Bamboo and Rattan (GABR) project: Promoting research in evolution and in economically and ecologically beneficial plants","2017","GigaScience","19","10.1093/gigascience/gix046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028423707&doi=10.1093%2fgigascience%2fgix046&partnerID=40&md5=eccd6cf907e816deea8adb3fb9258358","Bamboo and rattan are widely grown for manufacturing, horticulture, and agroforestry. Bamboo and rattan production might help reduce poverty, boost economic growth, mitigate climate change, and protect the natural environment. Despite progress in research, sufficient molecular and genomic resources to study these species are lacking. We launched the Genome Atlas of Bamboo and Rattan (GABR) project, a comprehensive, coordinated international effort to accelerate understanding of bamboo and rattan genetics through genome analysis. GABR includes 2 core subprojects: Bamboo-T1K (Transcriptomes of 1000 Bamboos) and Rattan-G5 (Genomes of 5 Rattans), and several other subprojects. Here we describe the organization, directions, and status of GABR. © The Author 2017. Published by Oxford University Press.","Calamus; Databases, Genetic; Evolution, Molecular; Genome, Plant; Molecular Sequence Annotation; Plant Breeding; Sasa; bamboo; bioinformatics; biology; DNA extraction; economic development; flow cytometry; genetic engineering; genetic organization; genome analysis; genome size; molecular genetics; nonhuman; Note; plant genome; Poaceae; priority journal; rattan; research; RNA extraction; Calamus; genetic database; genetics; molecular evolution; plant breeding; Sasa","Oxford University Press","Note","Final","Scopus","2-s2.0-85028423707"
"Quilez J.; Vidal E.; Le Dily E.; Serra F.; Cuartero Y.; Stadhouders R.; Graf T.; Marti-Renom M.A.; Beato M.; Filion G.","Quilez, Javier (37075652700); Vidal, Enrique (56312562600); Le Dily, François (23005220300); Serra, François (36969510700); Cuartero, Yasmina (55318906800); Stadhouders, Ralph (35389973900); Graf, Thomas (16502965900); Marti-Renom, Marc A. (35496007600); Beato, Miguel (7102160955); Filion, Guillaume (12792874700)","37075652700; 56312562600; 23005220300; 36969510700; 55318906800; 35389973900; 16502965900; 35496007600; 7102160955; 12792874700","Parallel sequencing lives, or what makes large sequencing projects successful","2017","GigaScience","3","10.1093/gigascience/gix100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040864274&doi=10.1093%2fgigascience%2fgix100&partnerID=40&md5=b0c847560ff2338a2d130c99ff10d298","T47D rep2 and b1913e6c1 51720e9cf were 2 Hi-C samples. They were born and processed at the same time, yet their fates were very different. The life of b1913e6c1 51720e9cf was simple and fruitful, while that of T47D rep2 was full of accidents and sorrow. At the heart of these differences lies the fact that b1913e6c1 51720e9cf was born under a lab culture of Documentation, Automation, Traceability, and Autonomy and compliance with the FAIR Principles. Their lives are a lesson for those who wish to embark on the journey of managing high-throughput sequencing data. © The Author 2017.","Data Curation; Genome; Genomics; Humans; Practice Guidelines as Topic; Records as Topic; Sequence Analysis, DNA; access to information; automation; bioinformatics; data analysis; data processing; documentation; high throughput sequencing; life; Note; online system; priority journal; protocol compliance; DNA sequence; genome; genomics; human; information processing; practice guideline; procedures; standards","Oxford University Press","Note","Final","Scopus","2-s2.0-85040864274"
"Jin T.; Wang Y.; Huang Y.; Xu J.; Zhang P.; Wang N.; Liu X.; Chu H.; Liu G.; Jiang H.; Li Y.; Xu J.; Kristiansen K.; Xiao L.; Zhang Y.; Zhang G.; Du G.; Zhang H.; Zou H.; Zhang H.; Jie Z.; Liang S.; Jia H.; Wan J.; Lin D.; Li J.; Fan G.; Yang H.; Wang J.; Bai Y.; Xu X.","Jin, Tao (57201466440); Wang, Yayu (56905473300); Huang, Yueying (57200177802); Xu, Jin (57192711458); Zhang, Pengfan (57200175670); Wang, Nian (58084276600); Liu, Xin (56194243900); Chu, Haiyan (7202364892); Liu, Guang (56905016900); Jiang, Honggang (57200179780); Li, Yuzhen (56905440900); Xu, Jing (57200185328); Kristiansen, Karsten (7102589497); Xiao, Liang (56317000900); Zhang, Yunzeng (56520481200); Zhang, Gengyun (36646940000); Du, Guohua (57194206913); Zhang, Houbao (57194757681); Zou, Hongfeng (35278968000); Zhang, Haifeng (57276487900); Jie, Zhuye (56548311600); Liang, Suisha (55375920700); Jia, Huijue (23089006700); Wan, Jingwang (57200181997); Lin, Dechun (57200174463); Li, Jinying (57200176365); Fan, Guangyi (55265089000); Yang, Huanming (34573719100); Wang, Jian (57200022156); Bai, Yang (56896541000); Xu, Xun (57209530793)","57201466440; 56905473300; 57200177802; 57192711458; 57200175670; 58084276600; 56194243900; 7202364892; 56905016900; 57200179780; 56905440900; 57200185328; 7102589497; 56317000900; 56520481200; 36646940000; 57194206913; 57194757681; 35278968000; 57276487900; 56548311600; 55375920700; 23089006700; 57200181997; 57200174463; 57200176365; 55265089000; 34573719100; 57200022156; 56896541000; 57209530793","Taxonomic structure and functional association of foxtail millet root microbiome","2017","GigaScience","55","10.1093/gigascience/gix089","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040089640&doi=10.1093%2fgigascience%2fgix089&partnerID=40&md5=e31ce378e967eb50be7bc1b519e2ec8b","The root microbes play pivotal roles in plant productivity, nutrient uptakes, and disease resistance. The root microbial community structure has been extensively investigated by 16S/18S/ITS amplicons and metagenomic sequencing in crops and model plants. However, the functional associations between root microbes and host plant growth are poorly understood. This work investigates the root bacterial community of foxtail millet (Setaria italica) and its potential effects on host plant productivity. We determined the bacterial composition of 2882 samples from foxtail millet rhizoplane, rhizosphere and corresponding bulk soils from 2 well-separated geographic locations by 16S rRNA gene amplicon sequencing. We identified 16 109 operational taxonomic units (OTUs), and defined 187 OTUs as shared rhizoplane core OTUs. The β-diversity analysis revealed that microhabitat was the major factor shaping foxtail millet root bacterial community, followed by geographic locations. Large-scale association analysis identified the potential beneficial bacteria correlated with plant high productivity. Besides, the functional prediction revealed specific pathways enriched in foxtail millet rhizoplane bacterial community. We systematically described the root bacterial community structure of foxtail millet and found its core rhizoplane bacterial members. Our results demonstrated that host plants enrich specific bacteria and functions in the rhizoplane. The potentially beneficial bacteria may serve as a valuable knowledge foundation for bio-fertilizer development in agriculture. © The Author 2017.","Bacteria; DNA Barcoding, Taxonomic; Genome, Bacterial; Microbiota; Millets; Rhizome; RNA, Ribosomal, 16S; RNA 16S; RNA 16S; Acidobacteria; Actinobacteria; Article; Bacteroidetes; community structure; Firmicutes; foxtail millet; geographic distribution; microbial community; microbiome; microhabitat; nonhuman; plant growth; plant root; priority journal; Proteobacteria; rhizosphere; sequence analysis; soil analysis; taxonomy; bacterial genome; bacterium; classification; DNA barcoding; genetics; microbiology; microflora; millet; rhizome","Oxford University Press","Article","Final","Scopus","2-s2.0-85040089640"
"Lin Y.; Min J.; Lai R.; Wu Z.; Chen Y.; Yu L.; Cheng C.; Jin Y.; Tian Q.; Liu Q.; Liu W.; Zhang C.; Lin L.; Zhang D.; Thu M.; Zhang Z.; Liu S.; Zhong C.; Fang X.; Wang J.; Yang H.; Varshney R.K.; Yin Y.; Lai Z.","Lin, Yuling (56676997600); Min, Jiumeng (35484995100); Lai, Ruilian (56677296000); Wu, Zhangyan (55549341700); Chen, Yukun (56966548000); Yu, Lili (55252930500); Cheng, Chunzhen (36660483800); Jin, Yuanchun (57217269149); Tian, Qilin (57213306223); Liu, Qingfeng (57218146086); Liu, Weihua (57008458400); Zhang, Chengguang (57200947422); Lin, Lixia (57705689400); Zhang, Dongmin (56676982400); Thu, Minkyaw (57090434700); Zhang, Zihao (56965803200); Liu, Shengcai (56239804400); Zhong, Chunshui (57192682155); Fang, Xiaodong (37076845600); Wang, Jian (57882303500); Yang, Huanming (34573719100); Varshney, Rajeev K. (7006648166); Yin, Ye (53867612300); Lai, Zhongxiong (35574141700)","56676997600; 35484995100; 56677296000; 55549341700; 56966548000; 55252930500; 36660483800; 57217269149; 57213306223; 57218146086; 57008458400; 57200947422; 57705689400; 56676982400; 57090434700; 56965803200; 56239804400; 57192682155; 37076845600; 57882303500; 34573719100; 7006648166; 53867612300; 35574141700","Genome-wide sequencing of longan (Dimocarpus longan Lour.) provides insights into molecular basis of its polyphenol-rich characteristics","2017","GigaScience","90","10.1093/gigascience/gix023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040018765&doi=10.1093%2fgigascience%2fgix023&partnerID=40&md5=f6918af46ebd5d80fc5adb4d857c7ada","Longan (Dimocarpus longan Lour.), an important subtropical fruit in the family Sapindaceae, is grown in more than 10 countries. Longan is an edible drupe fruit and a source of traditional medicine with polyphenol-rich traits. Tree size, alternate bearing, and witches' broom disease still pose serious problems. To gain insights into the genomic basis of longan traits, a draft genome sequence was assembled. The draft genome (about 471.88 Mb) of a Chinese longan cultivar, ""Honghezi,"" was estimated to contain 31 007 genes and 261.88 Mb of repetitive sequences. No recent whole-genome-wide duplication event was detected in the genome. Whole-genome resequencing and analysis of 13 cultivated D. longan accessions revealed the extent of genetic diversity. Comparative transcriptome studies combined with genome-wide analysis revealed polyphenol-rich and pathogen resistance characteristics. Genes involved in secondary metabolism, especially those from significantly expanded (DHS, SDH, F3΄H, ANR, and UFGT) and contracted (PAL, CHS, and F3΄5΄H) gene families with tissue-specific expression, may be important contributors to the high accumulation levels of polyphenolic compounds observed in longan fruit. The high number of genes encoding nucleotide-binding site leucine-rich repeat (NBS-LRR) and leucine-rich repeat receptor-like kinase proteins, as well as the recent expansion and contraction of the NBS-LRR family, suggested a genomic basis for resistance to insects, fungus, and bacteria in this fruit tree. These data provide insights into the evolution and diversity of the longan genome. The comparative genomic and transcriptome analyses provided information about longan-specific traits, particularly genes involved in its polyphenol-rich and pathogen resistance characteristics. © The Author 2017. Published by Oxford University Press.","Alternative Splicing; Evolution, Molecular; Fruit; Gene Expression Regulation, Plant; Genome, Plant; Phylogeny; Polymorphism, Single Nucleotide; Polyphenols; Sapindaceae; Sequence Analysis, RNA; polyphenol; alternative RNA splicing; biosynthesis; fruit; gene expression regulation; genetics; molecular evolution; phylogeny; plant genome; Sapindaceae; sequence analysis; single nucleotide polymorphism","","Article","Final","Scopus","2-s2.0-85040018765"
"Kuderna L.F.K.; Tomlinson C.; Hillier L.W.; Tran A.; Fiddes I.T.; Armstrong J.; Laayouni H.; Gordon D.; Huddleston J.; Perez R.G.; Povolotskaya I.; Armero A.S.; Garrido J.G.; Ho D.; Ribeca P.; Alioto T.; Green R.E.; Paten B.; Navarro A.; Betranpetit J.; Herrero J.; Eichler E.E.; Sharp A.J.; Feuk L.; Warren W.C.; Marques-Bonet T.","Kuderna, Lukas F.K. (57003591900); Tomlinson, Chad (7004413158); Hillier, LaDeana W. (35351976400); Tran, Annabel (57200685674); Fiddes, Ian T. (56520421900); Armstrong, Joel (56121549100); Laayouni, Hafid (6506332416); Gordon, David (57223244857); Huddleston, John (55630361900); Perez, Raquel Garcia (55357132600); Povolotskaya, Inna (57202687360); Armero, Aitor Serres (57094096200); Garrido, Jéssica Ǵomez (57200689299); Ho, Daniel (57220647814); Ribeca, Paolo (12766653600); Alioto, Tyler (15759152900); Green, Richard E. (36023707900); Paten, Benedict (16507193300); Navarro, Arcadi (35477108400); Betranpetit, Jaume (57200689430); Herrero, Javier (23477304600); Eichler, Evan E. (7005436796); Sharp, Andrew J. (8553148600); Feuk, Lars (6603142376); Warren, Wesley C. (7202784659); Marques-Bonet, Tomas (11140868400)","57003591900; 7004413158; 35351976400; 57200685674; 56520421900; 56121549100; 6506332416; 57223244857; 55630361900; 55357132600; 57202687360; 57094096200; 57200689299; 57220647814; 12766653600; 15759152900; 36023707900; 16507193300; 35477108400; 57200689430; 23477304600; 7005436796; 8553148600; 6603142376; 7202784659; 11140868400","A 3-way hybrid approach to generate a new high-quality chimpanzee reference genome (Pan tro 3.0)","2017","GigaScience","14","10.1093/gigascience/gix098","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042192550&doi=10.1093%2fgigascience%2fgix098&partnerID=40&md5=8c4885d56d7d03f7ab843c273045a5fd","The chimpanzee is arguably the most important species for the study of human origins. A key resource for these studies is a high-quality reference genome assembly; however, as with most mammalian genomes, the current iteration of the chimpanzee reference genome assembly is highly fragmented. In the current iteration of the chimpanzee reference genome assembly (Pan tro 2.1.4), the sequence is scattered across more then 183 000 contigs, incorporating more than 159 000 gaps, with a genome-wide contig N50 of 51 Kbp. In this work, we produce an extensive and diverse array of sequencing datasets to rapidly assemble a new chimpanzee reference that surpasses previous iterations in bases represented and organized in large scaffolds. To this end, we show substantial improvements over the current release of the chimpanzee genome (Pan tro 2.1.4) by several metrics, such as increased contiguity by >750% and 300% on contigs and scaffolds, respectively, and closure of 77% of gaps in the Pan tro 2.1.4 assembly gaps spanning >850 Kbp of the novel coding sequence based on RNASeq data. We further report more than 2700 genes that had putatively erroneous frame-shift predictions to human in Pan tro 2.1.4 and show a substantial increase in the annotation of repetitive elements. We apply a simple 3-way hybrid approach to considerably improve the reference genome assembly for the chimpanzee, providing a valuable resource for the study of human origins. Furthermore, we produce extensive sequencing datasets that are all derived from the same cell line, generating a broad non-human benchmark dataset. © The Author 2017.","Animals; Contig Mapping; Genome; Genomics; Molecular Sequence Annotation; Pan troglodytes; Reference Standards; Whole Genome Sequencing; Article; chimpanzee; contig mapping; frameshift mutation; genome; genome analysis; genome size; nonhuman; priority journal; reference genome; RNA sequence; sequence analysis; sequence database; animal; genetics; genomics; molecular genetics; Pan troglodytes; procedures; standard; standards; whole genome sequencing","Oxford University Press","Article","Final","Scopus","2-s2.0-85042192550"
