"Authors","Author full names","Author(s) ID","Title","Year","Source title","Cited by","DOI","Link","Abstract","Index Keywords","Publisher","Document Type","Publication Stage","Source","EID"
"Banerjee R.; George P.; Priebe C.; Alper E.","Banerjee, Rahul (58282033300); George, Paul (53463415300); Priebe, Cedric (57225688543); Alper, Eric (7006827666)","58282033300; 53463415300; 57225688543; 7006827666","Medical student awareness of and interest in clinical informatics","2015","Journal of the American Medical Informatics Association : JAMIA","11","10.1093/jamia/ocu046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958686390&doi=10.1093%2fjamia%2focu046&partnerID=40&md5=db7e2219c4ab66bac1e1373e284c86b9","OBJECTIVE: We aimed to investigate medical students' attitudes about Clinical Informatics (CI) training and careers.; MATERIALS AND METHODS: We distributed a web-based survey to students at four US allopathic medical schools.; RESULTS: Five hundred and fifty-seven medical students responded. Interest in CI training opportunities (medical school electives, residency electives, or academic fellowships) surpassed respondents' prior awareness of these opportunities. Thirty percent of student respondents expressed at least some interest in a CI-related career, but they were no more aware of training opportunities than their peers who did not express such an interest.; DISCUSSION: Almost one third of medical students who responded to our survey expressed an interest in a CI-related career, but they were generally unaware of CI training and mentoring opportunities available to them. Early outreach to such medical students, through elective classes, professional society incentives, or expert partnerships, may positively influence the size and skill set of the future CI workforce.; CONCLUSION: We should work as a field to increase the quantity, quality, and publicity of CI learning opportunities for interested medical students. © The Author 2015. Published by Oxford University Press on behalf of the American Medical Informatics Association. All rights reserved. For Permissions, please email: journals.permissions@oup.com.","Attitude; Career Choice; Education, Medical, Undergraduate; Fellowships and Scholarships; Medical Informatics; Schools, Medical; Students, Medical; United States; attitude; decision making; education; medical education; medical informatics; medical school; medical student; United States","","Article","Final","Scopus","2-s2.0-84958686390"
"Daymont C.; Ross M.E.; Localio A.R.; Fiks A.G.; Wasserman R.C.; Grundmeier R.W.","Daymont, Carrie (6508004737); Ross, Michelle E. (55847436700); Localio, A Russell (55665278100); Fiks, Alexander G. (16039462300); Wasserman, Richard C. (7101959013); Grundmeier, Robert W. (16834717900)","6508004737; 55847436700; 55665278100; 16039462300; 7101959013; 16834717900","Corrigendum to: Automated identification of implausible values in growth data from pediatric electronic health records","2021","Journal of the American Medical Informatics Association : JAMIA","0","10.1093/jamia/ocab250","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123227416&doi=10.1093%2fjamia%2focab250&partnerID=40&md5=2adc0ea512f13008d39d48542cb634cc","[No abstract available]","erratum","NLM (Medline)","Erratum","Final","Scopus","2-s2.0-85123227416"
"Fung K.W.; Xu J.; Ameye F.; Burelle L.; MacNeil J.","Fung, Kin Wah (55418163200); Xu, Julia (56953696700); Ameye, Filip (57195272072); Burelle, Lisa (57420671700); MacNeil, Janice (57420770300)","55418163200; 56953696700; 57195272072; 57420671700; 57420770300","Mapping 3 procedure coding systems to the International Classification of Health Interventions (ICHI): coverage and challenges","2023","Journal of the American Medical Informatics Association : JAMIA","0","10.1093/jamia/ocad064","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159758308&doi=10.1093%2fjamia%2focad064&partnerID=40&md5=09db2f90455fc25e9ff780391567e2a1","OBJECTIVE: To study the coverage and challenges in mapping 3 national and international procedure coding systems to the International Classification of Health Interventions (ICHI). MATERIALS AND METHODS: We identified 300 commonly used codes each from SNOMED CT, ICD-10-PCS, and CCI (Canadian Classification of Health Interventions) and mapped them to ICHI. We evaluated the level of match at the ICHI stem code and Foundation Component levels. We used postcoordination (modification of existing codes by adding other codes) to improve matching. Failure analysis was done for cases where full representation was not achieved. We noted and categorized potential problems that we encountered in ICHI, which could affect the accuracy and consistency of mapping. RESULTS: Overall, among the 900 codes from the 3 sources, 286 (31.8%) had full match with ICHI stem codes, 222 (24.7%) had full match with Foundation entities, and 231 (25.7%) had full match with postcoordination. 143 codes (15.9%) could only be partially represented even with postcoordination. A small number of SNOMED CT and ICD-10-PCS codes (18 codes, 2% of total), could not be mapped because the source codes were underspecified. We noted 4 categories of problems in ICHI-redundancy, missing elements, modeling issues, and naming issues. CONCLUSION: Using the full range of mapping options, at least three-quarters of the commonly used codes in each source system achieved a full match. For the purpose of international statistical reporting, full matching may not be an essential requirement. However, problems in ICHI that could result in suboptimal maps should be addressed. Published by Oxford University Press on behalf of the American Medical Informatics Association 2023.","Canada; International Classification of Diseases; Systematized Nomenclature of Medicine; Canada; International Classification of Diseases; Systematized Nomenclature of Medicine","NLM (Medline)","Article","Final","Scopus","2-s2.0-85159758308"
"Chinn E.; Arora R.; Arnaout R.; Arnaout R.","Chinn, Erin (22937124900); Arora, Rohit (57189235245); Arnaout, Ramy (6603419002); Arnaout, Rima (18036450400)","22937124900; 57189235245; 6603419002; 18036450400","ENRICHing medical imaging training sets enables more efficient machine learning","2023","Journal of the American Medical Informatics Association : JAMIA","1","10.1093/jamia/ocad055","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159309469&doi=10.1093%2fjamia%2focad055&partnerID=40&md5=82d23f34629e2a76157ffad4f299a180","OBJECTIVE: Deep learning (DL) has been applied in proofs of concept across biomedical imaging, including across modalities and medical specialties. Labeled data are critical to training and testing DL models, but human expert labelers are limited. In addition, DL traditionally requires copious training data, which is computationally expensive to process and iterate over. Consequently, it is useful to prioritize using those images that are most likely to improve a model's performance, a practice known as instance selection. The challenge is determining how best to prioritize. It is natural to prefer straightforward, robust, quantitative metrics as the basis for prioritization for instance selection. However, in current practice, such metrics are not tailored to, and almost never used for, image datasets. MATERIALS AND METHODS: To address this problem, we introduce ENRICH-Eliminate Noise and Redundancy for Imaging Challenges-a customizable method that prioritizes images based on how much diversity each image adds to the training set. RESULTS: First, we show that medical datasets are special in that in general each image adds less diversity than in nonmedical datasets. Next, we demonstrate that ENRICH achieves nearly maximal performance on classification and segmentation tasks on several medical image datasets using only a fraction of the available images and without up-front data labeling. ENRICH outperforms random image selection, the negative control. Finally, we show that ENRICH can also be used to identify errors and outliers in imaging datasets. CONCLUSIONS: ENRICH is a simple, computationally efficient method for prioritizing images for expert labeling and use in DL. © The Author(s) 2023. Published by Oxford University Press on behalf of the American Medical Informatics Association. All rights reserved. For permissions, please email: journals.permissions@oup.com.","Diagnostic Imaging; Humans; Image Processing, Computer-Assisted; Machine Learning; Palliative Care; Radiography; diagnostic imaging; human; image processing; machine learning; palliative therapy; procedures; radiography","NLM (Medline)","Article","Final","Scopus","2-s2.0-85159309469"
"Mehta S.; Brown W.; Ferguson E.; Najera J.; Pantell M.S.","Mehta, Shivani (57221867573); Brown, William (57201923633); Ferguson, Erin (58265499700); Najera, James (58264764100); Pantell, Matthew S. (24598006800)","57221867573; 57201923633; 58265499700; 58264764100; 24598006800","The association between prescription drug monitoring programs and controlled substance prescribing: a cross-sectional study using data from 2019 National Electronic Health Records Survey","2023","Journal of the American Medical Informatics Association : JAMIA","0","10.1093/jamia/ocad053","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159771538&doi=10.1093%2fjamia%2focad053&partnerID=40&md5=037c21624e1c24c06f090cdcd12f2563","OBJECTIVE: The use of controlled medications such as opioids, stimulants, anabolic steroids, depressants, and hallucinogens has led to an increase in addiction, overdose, and death. Given the high attributes of abuse and dependency, prescription drug monitoring programs (PDMPs) were introduced in the United States as a state-level intervention. MATERIALS AND METHODS: Using cross-sectional data from the 2019 National Electronic Health Records Survey, we assessed the association between PDMP usage and reduced or eliminated controlled substance prescribing as well as the association between PDMP usage and changing a controlled substance prescription to a nonopioid pharmacologic therapy or nonpharmacologic therapy. We applied survey weights to produce physician-level estimates from the survey sample. RESULTS: Adjusting for physician age, sex, type of medical degree, specialty, and ease of PDMP, we found that physicians who reported ""often"" PDMP usage had 2.34 times the odds of reducing or eliminating controlled substance prescriptions compared to physicians who reported never using the PDMP (95% confidence interval [CI] 1.12-4.90). Adjusting for physician age, sex, type of doctor, and specialty, we found that physicians who reported ""often"" use of the PDMP had 3.65 times the odd of changing controlled substance prescriptions to a nonopioid pharmacologic therapy or nonpharmacologic therapy (95% CI: 1.61-8.26). DISCUSSION: These results support the continued use, investment, and expansion of PDMPs as an effective intervention for reducing controlled substance prescription and changing to nonopioid/pharmacologic therapy. CONCLUSION: Overall, frequent usage of PDMPs was significantly associated with reducing, eliminating, or changing controlled substance prescription patterns. © The Author(s) 2023. Published by Oxford University Press on behalf of the American Medical Informatics Association. All rights reserved. For permissions, please email: journals.permissions@oup.com.","Controlled Substances; Cross-Sectional Studies; Electronic Health Records; Practice Patterns, Physicians'; Prescription Drug Monitoring Programs; United States; controlled substance; clinical practice; cross-sectional study; electronic health record; prescription drug monitoring program; United States","NLM (Medline)","Article","Final","Scopus","2-s2.0-85159771538"
"Shah S.N.; Amato M.G.; Garlo K.G.; Seger D.L.; Bates D.W.","Shah, Sonam N. (57217074142); Amato, Mary G. (55770097900); Garlo, Katherine G. (56691703100); Seger, Diane L. (7006027933); Bates, David W. (57113031900)","57217074142; 55770097900; 56691703100; 7006027933; 57113031900","Renal medication-related clinical decision support (CDS) alerts and overrides in the inpatient setting following implementation of a commercial electronic health record: implications for designing more effective alerts","2021","Journal of the American Medical Informatics Association : JAMIA","19","10.1093/jamia/ocaa222","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108304418&doi=10.1093%2fjamia%2focaa222&partnerID=40&md5=b4245045a0983408837144d03b162dfe","OBJECTIVE: To assess the appropriateness of medication-related clinical decision support (CDS) alerts associated with renal insufficiency and the potential/actual harm from overriding the alerts. MATERIALS AND METHODS: Override rate frequency was recorded for all inpatients who had a renal CDS alert trigger between 05/2017 and 04/2018. Two random samples of 300 for each of 2 types of medication-related CDS alerts associated with renal insufficiency-""dose change"" and ""avoid medication""-were evaluated by 2 independent reviewers using predetermined criteria for appropriateness of alert trigger, appropriateness of override, and patient harm. RESULTS: We identified 37 100 ""dose change"" and 5095 ""avoid medication"" alerts in the population evaluated, and 100% of each were overridden. Dose change triggers were classified as 12.5% appropriate and overrides of these alerts classified as 90.5% appropriate. Avoid medication triggers were classified as 29.6% appropriate and overrides 76.5% appropriate. We identified 5 adverse drug events, and, of these, 4 of the 5 were due to inappropriately overridden alerts. CONCLUSION: Alerts were nearly always presented inappropriately and were all overridden during the 1-year period studied. Alert fatigue resulting from receiving too many poor-quality alerts may result in failure to recognize errors that could lead to patient harm. Although medication-related CDS alerts associated with renal insufficiency had previously been found to be the most clinically beneficial alerts in a legacy system, in this system they were ineffective. These findings underscore the need for improvements in alert design, implementation, and monitoring of alert performance to make alerts more patient-specific and clinically appropriate. © The Author(s) 2021. Published by Oxford University Press on behalf of the American Medical Informatics Association.","Academic Medical Centers; Alert Fatigue, Health Personnel; Boston; Decision Support Systems, Clinical; Drug-Related Side Effects and Adverse Reactions; Electronic Health Records; Humans; Inpatients; Medical Order Entry Systems; Medication Errors; Quality of Health Care; Renal Insufficiency; adverse drug reaction; alert fatigue (health care); clinical decision support system; electronic health record; health care quality; hospital patient; human; kidney failure; Massachusetts; medication error; physician order entry system; university hospital","NLM (Medline)","Article","Final","Scopus","2-s2.0-85108304418"
"Yang S.; Varghese P.; Stephenson E.; Tu K.; Gronsbell J.","Yang, Siyue (57703085500); Varghese, Paul (57221713128); Stephenson, Ellen (56084853500); Tu, Karen (7102291182); Gronsbell, Jessica (55791327800)","57703085500; 57221713128; 56084853500; 7102291182; 55791327800","Machine learning approaches for electronic health records phenotyping: a methodical review","2023","Journal of the American Medical Informatics Association : JAMIA","1","10.1093/jamia/ocac216","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146484659&doi=10.1093%2fjamia%2focac216&partnerID=40&md5=d884d8b99d7dc9f8438ba251d6ad4953","OBJECTIVE: Accurate and rapid phenotyping is a prerequisite to leveraging electronic health records for biomedical research. While early phenotyping relied on rule-based algorithms curated by experts, machine learning (ML) approaches have emerged as an alternative to improve scalability across phenotypes and healthcare settings. This study evaluates ML-based phenotyping with respect to (1) the data sources used, (2) the phenotypes considered, (3) the methods applied, and (4) the reporting and evaluation methods used. MATERIALS AND METHODS: We searched PubMed and Web of Science for articles published between 2018 and 2022. After screening 850 articles, we recorded 37 variables on 100 studies. RESULTS: Most studies utilized data from a single institution and included information in clinical notes. Although chronic conditions were most commonly considered, ML also enabled the characterization of nuanced phenotypes such as social determinants of health. Supervised deep learning was the most popular ML paradigm, while semi-supervised and weakly supervised learning were applied to expedite algorithm development and unsupervised learning to facilitate phenotype discovery. ML approaches did not uniformly outperform rule-based algorithms, but deep learning offered a marginal improvement over traditional ML for many conditions. DISCUSSION: Despite the progress in ML-based phenotyping, most articles focused on binary phenotypes and few articles evaluated external validity or used multi-institution data. Study settings were infrequently reported and analytic code was rarely released. CONCLUSION: Continued research in ML-based phenotyping is warranted, with emphasis on characterizing nuanced phenotypes, establishing reporting and evaluation standards, and developing methods to accommodate misclassified phenotypes due to algorithm errors in downstream applications. © The Author(s) 2022. Published by Oxford University Press on behalf of the American Medical Informatics Association. All rights reserved. For permissions, please email: journals.permissions@oup.com.","Algorithms; Biomedical Research; Electronic Health Records; Machine Learning; Phenotype; algorithm; electronic health record; machine learning; medical research; phenotype","NLM (Medline)","Article","Final","Scopus","2-s2.0-85146484659"
"Jang E.C.; Park Y.M.; Han H.W.; Lee C.S.; Kang E.S.; Lee Y.H.; Nam S.M.","Jang, Eun Chan (57718439100); Park, Young Min (58264807900); Han, Hyun Wook (58264257800); Lee, Christopher Seungkyu (58264626300); Kang, Eun Seok (58264808000); Lee, Yu Ho (57281779800); Nam, Sang Min (57736134100)","57718439100; 58264807900; 58264257800; 58264626300; 58264808000; 57281779800; 57736134100","Machine-learning enhancement of urine dipstick tests for chronic kidney disease detection","2023","Journal of the American Medical Informatics Association : JAMIA","0","10.1093/jamia/ocad051","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159763273&doi=10.1093%2fjamia%2focad051&partnerID=40&md5=54d4eb1a62750cc05567d4f080f9c58e","OBJECTIVE: Screening for chronic kidney disease (CKD) requires an estimated glomerular filtration rate (eGFR, mL/min/1.73 m2) from a blood sample and a proteinuria level from a urinalysis. We developed machine-learning models to detect CKD without blood collection, predicting an eGFR less than 60 (eGFR60 model) or 45 (eGFR45 model) using a urine dipstick test. MATERIALS AND METHODS: The electronic health record data (n = 220 018) obtained from university hospitals were used for XGBoost-derived model construction. The model variables were age, sex, and 10 measurements from the urine dipstick test. The models were validated using health checkup center data (n = 74 380) and nationwide public data (KNHANES data, n = 62 945) for the general population in Korea. RESULTS: The models comprised 7 features, including age, sex, and 5 urine dipstick measurements (protein, blood, glucose, pH, and specific gravity). The internal and external areas under the curve (AUCs) of the eGFR60 model were 0.90 or higher, and a higher AUC for the eGFR45 model was obtained. For the eGFR60 model on KNHANES data, the sensitivity was 0.93 or 0.80, and the specificity was 0.86 or 0.85 in ages less than 65 with proteinuria (nondiabetes or diabetes, respectively). Nonproteinuric CKD could be detected in nondiabetic patients under the age of 65 with a sensitivity of 0.88 and specificity of 0.71. DISCUSSION AND CONCLUSIONS: The model performance differed across subgroups by age, proteinuria, and diabetes. The CKD progression risk can be assessed with the eGFR models using the levels of eGFR decrease and proteinuria. The machine-learning-enhanced urine-dipstick test can become a point-of-care test to promote public health by screening CKD and ranking its risk of progression. © The Author(s) 2023. Published by Oxford University Press on behalf of the American Medical Informatics Association. All rights reserved. For permissions, please email: journals.permissions@oup.com.","Creatinine; Diabetes Mellitus; Glomerular Filtration Rate; Humans; Proteinuria; Renal Insufficiency, Chronic; Urinalysis; creatinine; chronic kidney failure; diabetes mellitus; glomerulus filtration rate; human; proteinuria; urinalysis; urine","NLM (Medline)","Article","Final","Scopus","2-s2.0-85159763273"
"Richwine C.; Johnson C.; Patel V.","Richwine, Chelsea (57222655976); Johnson, Christian (57221823217); Patel, Vaishali (22980633300)","57222655976; 57221823217; 22980633300","Disparities in patient portal access and the role of providers in encouraging access and use","2023","Journal of the American Medical Informatics Association : JAMIA","1","10.1093/jamia/ocac227","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146484416&doi=10.1093%2fjamia%2focac227&partnerID=40&md5=ae93781b7ecefe26765037c4c60ebac7","OBJECTIVE: The aim of this study was to identify racial and ethnic disparities in patient portal offers, access, and use and to examine the role of providers in facilitating access to electronic health information (EHI) by offering patient portals and encouraging their use. MATERIALS AND METHODS: Using nationally representative survey data from 2019 and 2020 (N = 8028), we examined disparities in patients being offered access to a portal by their provider and differences in subsequent access and use. Using multivariable models, we estimated the effect of race and ethnicity on the likelihood of being offered, accessing or using a portal. Among those offered, we examined the relationship between provider encouragement and portal access; and for those who did not access their portal, we explored reasons for nonuse. RESULTS: Black and Hispanic individuals were offered and accessed patient portals at significantly lower rates than White individuals. Compared to Whites, Black and Hispanic individuals were 5.2 percentage-points less likely to be offered a portal (P < .05) and, among those offered, 7.9 percentage-points less likely to access their portal (P < .05). Black and Hispanic individuals who were offered and accessed a portal were 12 percentage-points more likely than Whites to use it to download or transmit information (P < .01). Individuals who were offered a portal and encouraged to use it were 21 percentage-points more likely to access it. DISCUSSION: Differences in patient portal access and use are likely driven by disparities in which groups of patients reported being offered a portal. CONCLUSIONS: Providers play an important role in increasing access to EHI by facilitating access to patient portals. Published by Oxford University Press on behalf of the American Medical Informatics Association 2022.","Electronic Health Records; Ethnicity; Hispanic or Latino; Humans; Patient Portals; White People; Caucasian; electronic health record; ethnicity; human; medical record","NLM (Medline)","Article","Final","Scopus","2-s2.0-85146484416"
"Weinzierl M.A.; Harabagiu S.M.","Weinzierl, Maxwell A. (57209969559); Harabagiu, Sanda M. (6601915885)","57209969559; 6601915885","Epidemic Question Answering: question generation and entailment for Answer Nugget discovery","2023","Journal of the American Medical Informatics Association : JAMIA","0","10.1093/jamia/ocac222","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146484333&doi=10.1093%2fjamia%2focac222&partnerID=40&md5=36ff569591a4b7f8519e58c06d72ac4f","OBJECTIVE: The rapidly growing body of communications during the COVID-19 pandemic posed a challenge to information seekers, who struggled to find answers to their specific and changing information needs. We designed a Question Answering (QA) system capable of answering ad-hoc questions about the COVID-19 disease, its causal virus SARS-CoV-2, and the recommended response to the pandemic. MATERIALS AND METHODS: The QA system incorporates, in addition to relevance models, automatic generation of questions from relevant sentences. We relied on entailment between questions for (1) pinpointing answers and (2) selecting novel answers early in the list of its results. RESULTS: The QA system produced state-of-the-art results when processing questions asked by experts (eg, researchers, scientists, or clinicians) and competitive results when processing questions asked by consumers of health information. Although state-of-the-art models for question generation and question entailment were used, more than half of the answers were missed, due to the limitations of the relevance models employed. DISCUSSION: Although question entailment enabled by automatic question generation is the cornerstone of our QA system's architecture, question entailment did not prove to always be reliable or sufficient in ranking the answers. Question entailment should be enhanced with additional inferential capabilities. CONCLUSION: The QA system presented in this article produced state-of-the-art results processing expert questions and competitive results processing consumer questions. Improvements should be considered by using better relevance models and enhanced inference methods. Moreover, experts and consumers have different answer expectations, which should be accounted for in future QA development. © The Author(s) 2022. Published by Oxford University Press on behalf of the American Medical Informatics Association. All rights reserved. For permissions, please email: journals.permissions@oup.com.","Communication; COVID-19; Humans; Information Storage and Retrieval; Pandemics; SARS-CoV-2; human; information retrieval; interpersonal communication; pandemic","NLM (Medline)","Article","Final","Scopus","2-s2.0-85146484333"
"Kuo T.-T.; Pham A.; Edelson M.E.; Kim J.; Chan J.; Gupta Y.; Ohno-Machado L.","Kuo, Tsung-Ting (36483066900); Pham, Anh (57210812359); Edelson, Maxim E. (57819591500); Kim, Jihoon (57196169701); Chan, Jason (58265311500); Gupta, Yash (58265311600); Ohno-Machado, Lucila (7005192335)","36483066900; 57210812359; 57819591500; 57196169701; 58265311500; 58265311600; 7005192335","Blockchain-enabled immutable, distributed, and highly available clinical research activity logging system for federated COVID-19 data analysis from multiple institutions","2023","Journal of the American Medical Informatics Association : JAMIA","0","10.1093/jamia/ocad049","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159764289&doi=10.1093%2fjamia%2focad049&partnerID=40&md5=eda51efe403d7b10991f52e11e6dfba5","OBJECTIVE: We aimed to develop a distributed, immutable, and highly available cross-cloud blockchain system to facilitate federated data analysis activities among multiple institutions. MATERIALS AND METHODS: We preprocessed 9166 COVID-19 Structured Query Language (SQL) code, summary statistics, and user activity logs, from the GitHub repository of the Reliable Response Data Discovery for COVID-19 (R2D2) Consortium. The repository collected local summary statistics from participating institutions and aggregated the global result to a COVID-19-related clinical query, previously posted by clinicians on a website. We developed both on-chain and off-chain components to store/query these activity logs and their associated queries/results on a blockchain for immutability, transparency, and high availability of research communication. We measured run-time efficiency of contract deployment, network transactions, and confirmed the accuracy of recorded logs compared to a centralized baseline solution. RESULTS: The smart contract deployment took 4.5 s on an average. The time to record an activity log on blockchain was slightly over 2 s, versus 5-9 s for baseline. For querying, each query took on an average less than 0.4 s on blockchain, versus around 2.1 s for baseline. DISCUSSION: The low deployment, recording, and querying times confirm the feasibility of our cross-cloud, blockchain-based federated data analysis system. We have yet to evaluate the system on a larger network with multiple nodes per cloud, to consider how to accommodate a surge in activities, and to investigate methods to lower querying time as the blockchain grows. CONCLUSION: Blockchain technology can be used to support federated data analysis among multiple institutions. © The Author(s) 2023. Published by Oxford University Press on behalf of the American Medical Informatics Association.","Blockchain; COVID-19; Humans; Research; blockchain; coronavirus disease 2019; human; research","NLM (Medline)","Article","Final","Scopus","2-s2.0-85159764289"
"Apathy N.C.; Hare A.J.; Fendrich S.; Cross D.A.","Apathy, Nate C. (57181317900); Hare, Allison J. (57223359266); Fendrich, Sarah (57287622800); Cross, Dori A. (37123700400)","57181317900; 57223359266; 57287622800; 37123700400","I had not time to make it shorter: an exploratory analysis of how physicians reduce note length and time in notes","2023","Journal of the American Medical Informatics Association : JAMIA","0","10.1093/jamia/ocac211","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146484413&doi=10.1093%2fjamia%2focac211&partnerID=40&md5=d4cb86529c4d019f3399e9251017eabf","OBJECTIVE: We analyze observed reductions in physician note length and documentation time, 2 contributors to electronic health record (EHR) burden and burnout. MATERIALS AND METHODS: We used EHR metadata from January to May, 2021 for 130 079 ambulatory physician Epic users. We identified cohorts of physicians who decreased note length and/or documentation time and analyzed changes in their note composition. RESULTS: 37 857 physicians decreased either note length (n = 15 647), time in notes (n = 15 417), or both (n = 6793). Note length decreases were primarily attributable to reductions in copy/paste text (average relative change of -18.9%) and templated text (-17.2%). Note time decreases were primarily attributable to reductions in manual text (-27.3%) and increases in note content from other care team members (+21.1%). DISCUSSION: Organizations must consider priorities and tradeoffs in the distinct approaches needed to address different contributors to EHR burden. CONCLUSION: Future research should explore scalable burden-reduction initiatives responsive to both note bloat and documentation time. © The Author(s) 2022. Published by Oxford University Press on behalf of the American Medical Informatics Association. All rights reserved. For permissions, please email: journals.permissions@oup.com.","Burnout, Professional; Documentation; Electronic Health Records; Humans; Physicians; Software; burnout; documentation; electronic health record; human; physician; prevention and control; software","NLM (Medline)","Article","Final","Scopus","2-s2.0-85146484413"
"Zhang T.M.; Millery M.; Aguirre A.N.; Kukafka R.","Zhang, Tianmai M. (57543104400); Millery, Mari (6507491176); Aguirre, Alejandra N. (14055620800); Kukafka, Rita (6603165965)","57543104400; 6507491176; 14055620800; 6603165965","A randomized controlled trial of generic and localized MedlinePlus-based information resources for hard-to-reach urban Hispanic community","2023","Journal of the American Medical Informatics Association : JAMIA","0","10.1093/jamia/ocac213","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146484412&doi=10.1093%2fjamia%2focac213&partnerID=40&md5=f0857836ec7299daf3bada699f67c3b2","OBJECTIVE: To determine if the Conexion digital localized health information resource about diabetes and depression could increase patient activation among Hispanic low-income adults. MATERIALS AND METHODS: A nonblinded randomized controlled trial was conducted (NCT03984929). Participants at least 18 years old living in Washington Heights/Inwood, New York, were recruited from the community between July 2019 and August 2020 and randomized 1:1 to either the intervention group (localization of MedlinePlus resources customized with community components) or the control group (no localized community components). The primary outcome, patient activation, and secondary outcomes, knowledge, self-efficacy, and behavior change, were collected through surveys at 1-month follow-up. RESULTS: Of the 134 participants recruited, 50.7% (n = 68) completed the 1-month follow-up. We found no statistically significant differences in the sociodemographic and baseline characteristics between those who missed the 1-month survey and those who completed it. No significant differences were observed in patient activation at 1-month. However, patient activation among all participants (n = 68) significantly increased (P = .048). Statistically significant improvements were also found in self-efficacy (P < .03). In multivariate analysis, birth country outside the United States and higher self-rated attachment to the community emerged as significant predictors of higher patient activation scores. DISCUSSION: While the trial did not detect significant differences between groups, all participants demonstrated increased patient activation scores and improved secondary outcomes. While other factors may have contributed to this increase, our study suggests that access to carefully selected high-quality health information materials delivered digitally in the context of a community may result in improvements comparable to localized content in a hard-to-reach urban Hispanic population. CONCLUSIONS: Our study highlights the potential of making carefully selected digital information accessible to hard-to-reach communities. © The Author(s) 2022. Published by Oxford University Press on behalf of the American Medical Informatics Association. All rights reserved. For permissions, please email: journals.permissions@oup.com.","Adolescent; Adult; Hispanic or Latino; Humans; MedlinePlus; New York; Patient Participation; Surveys and Questionnaires; United States; adolescent; adult; controlled study; human; Medline; New York; patient participation; questionnaire; randomized controlled trial; United States","NLM (Medline)","Article","Final","Scopus","2-s2.0-85146484412"
"Leese P.; Anand A.; Girvin A.; Manna A.; Patel S.; Yoo Y.J.; Wong R.; Haendel M.; Chute C.G.; Bennett T.; Hajagos J.; Pfaff E.; Moffitt R.","Leese, Peter (35366487900); Anand, Adit (57222106628); Girvin, Andrew (57212404996); Manna, Amin (57222113778); Patel, Saaya (57992931200); Yoo, Yun Jae (57222111166); Wong, Rachel (57215123681); Haendel, Melissa (6602819027); Chute, Christopher G. (7006581202); Bennett, Tellen (7202878300); Hajagos, Janos (6507128238); Pfaff, Emily (55922283700); Moffitt, Richard (15843966100)","35366487900; 57222106628; 57212404996; 57222113778; 57992931200; 57222111166; 57215123681; 6602819027; 7006581202; 7202878300; 6507128238; 55922283700; 15843966100","Clinical encounter heterogeneity and methods for resolving in networked EHR data: a study from N3C and RECOVER programs","2023","Journal of the American Medical Informatics Association : JAMIA","0","10.1093/jamia/ocad057","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159756362&doi=10.1093%2fjamia%2focad057&partnerID=40&md5=61edbb167b62ba7db36b293722bafc61","OBJECTIVE: Clinical encounter data are heterogeneous and vary greatly from institution to institution. These problems of variance affect interpretability and usability of clinical encounter data for analysis. These problems are magnified when multisite electronic health record (EHR) data are networked together. This article presents a novel, generalizable method for resolving encounter heterogeneity for analysis by combining related atomic encounters into composite ""macrovisits."" MATERIALS AND METHODS: Encounters were composed of data from 75 partner sites harmonized to a common data model as part of the NIH Researching COVID to Enhance Recovery Initiative, a project of the National Covid Cohort Collaborative. Summary statistics were computed for overall and site-level data to assess issues and identify modifications. Two algorithms were developed to refine atomic encounters into cleaner, analyzable longitudinal clinical visits. RESULTS: Atomic inpatient encounters data were found to be widely disparate between sites in terms of length-of-stay (LOS) and numbers of OMOP CDM measurements per encounter. After aggregating encounters to macrovisits, LOS and measurement variance decreased. A subsequent algorithm to identify hospitalized macrovisits further reduced data variability. DISCUSSION: Encounters are a complex and heterogeneous component of EHR data and native data issues are not addressed by existing methods. These types of complex and poorly studied issues contribute to the difficulty of deriving value from EHR data, and these types of foundational, large-scale explorations, and developments are necessary to realize the full potential of modern real-world data. CONCLUSION: This article presents method developments to manipulate and resolve EHR encounter data issues in a generalizable way as a foundation for future research and analysis. © The Author(s) 2023. Published by Oxford University Press on behalf of the American Medical Informatics Association. All rights reserved. For permissions, please email: journals.permissions@oup.com.","Algorithms; COVID-19; Electronic Health Records; Health Facilities; Humans; Length of Stay; algorithm; coronavirus disease 2019; electronic health record; health care facility; human; length of stay","NLM (Medline)","Article","Final","Scopus","2-s2.0-85159756362"
