"Authors","Author full names","Author(s) ID","Title","Year","Source title","Cited by","DOI","Link","Abstract","Index Keywords","Publisher","Document Type","Publication Stage","Source","EID"
"Tagliaferri S.D.; Angelova M.; Zhao X.; Owen P.J.; Miller C.T.; Wilkin T.; Belavy D.L.","Tagliaferri, Scott D. (57208439033); Angelova, Maia (7004925959); Zhao, Xiaohui (57771005900); Owen, Patrick J. (56937997700); Miller, Clint T. (56079702400); Wilkin, Tim (15752235000); Belavy, Daniel L. (15759062000)","57208439033; 7004925959; 57771005900; 56937997700; 56079702400; 15752235000; 15759062000","Artificial intelligence to improve back pain outcomes and lessons learnt from clinical classification approaches: three systematic reviews","2020","npj Digital Medicine","21","10.1038/s41746-020-0303-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087881437&doi=10.1038%2fs41746-020-0303-x&partnerID=40&md5=70f972160bff1d8fc9982865cabe38b9","Artificial intelligence and machine learning (AI/ML) could enhance the ability to detect patterns of clinical characteristics in low-back pain (LBP) and guide treatment. We conducted three systematic reviews to address the following aims: (a) review the status of AI/ML research in LBP, (b) compare its status to that of two established LBP classification systems (STarT Back, McKenzie). AI/ML in LBP is in its infancy: 45 of 48 studies assessed sample sizes <1000 people, 19 of 48 studies used ≤5 parameters in models, 13 of 48 studies applied multiple models and attained high accuracy, 25 of 48 studies assessed the binary classification of LBP versus no-LBP only. Beyond the 48 studies using AI/ML for LBP classification, no studies examined use of AI/ML in prognosis prediction of specific sub-groups, and AI/ML techniques are yet to be implemented in guiding LBP treatment. In contrast, the STarT Back tool has been assessed for internal consistency, test−retest reliability, validity, pain and disability prognosis, and influence on pain and disability treatment outcomes. McKenzie has been assessed for inter- and intra-tester reliability, prognosis, and impact on pain and disability outcomes relative to other treatments. For AI/ML methods to contribute to the refinement of LBP (sub-)classification and guide treatment allocation, large data sets containing known and exploratory clinical features should be examined. There is also a need to establish reliability, validity, and prognostic capacity of AI/ML techniques in LBP as well as its ability to inform treatment allocation for improved patient outcomes and/or reduced healthcare costs. © 2020, The Author(s).","Artificial intelligence; Patient treatment; Reliability; Artificial intelligence learning; Back pain; Classification approach; Clinical characteristics; Clinical classification; Lesson learnt; Lower back pain; Machine learning techniques; Machine-learning; Systematic Review; artificial intelligence; clinical classification; construct validity; disability; discriminant validity; human; internal consistency; low back pain; machine learning; outcome assessment; prediction; priority journal; prognosis; Review; sample size; systematic review; test retest reliability; treatment outcome; Classification (of information)","Nature Research","Review","Final","Scopus","2-s2.0-85087881437"
"Myers P.D.; Ng K.; Severson K.; Kartoun U.; Dai W.; Huang W.; Anderson F.A.; Stultz C.M.","Myers, Paul D. (57195991329); Ng, Kenney (55311946200); Severson, Kristen (55312033500); Kartoun, Uri (15135961200); Dai, Wangzhi (57214689316); Huang, Wei (56180221900); Anderson, Frederick A. (35434343400); Stultz, Collin M. (6601986496)","57195991329; 55311946200; 55312033500; 15135961200; 57214689316; 56180221900; 35434343400; 6601986496","Identifying unreliable predictions in clinical risk models","2020","npj Digital Medicine","8","10.1038/s41746-019-0209-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086522987&doi=10.1038%2fs41746-019-0209-7&partnerID=40&md5=5c0fd7055987d118dd9ef11a1e87ba4d","The ability to identify patients who are likely to have an adverse outcome is an essential component of good clinical care. Therefore, predictive risk stratification models play an important role in clinical decision making. Determining whether a given predictive model is suitable for clinical use usually involves evaluating the model’s performance on large patient datasets using standard statistical measures of success (e.g., accuracy, discriminatory ability). However, as these metrics correspond to averages over patients who have a range of different characteristics, it is difficult to discern whether an individual prediction on a given patient should be trusted using these measures alone. In this paper, we introduce a new method for identifying patient subgroups where a predictive model is expected to be poor, thereby highlighting when a given prediction is misleading and should not be trusted. The resulting “unreliability score” can be computed for any clinical risk model and is suitable in the setting of large class imbalance, a situation often encountered in healthcare settings. Using data from more than 40,000 patients in the Global Registry of Acute Coronary Events (GRACE), we demonstrate that patients with high unreliability scores form a subgroup in which the predictive model has both decreased accuracy and decreased discriminatory ability. © 2020, The Author(s).","Decision making; Large dataset; Risk assessment; Adverse outcomes; Clinical care; Clinical decision making; Clinical risks; Clinical use; Patient datasets; Performance; Predictive models; Risk modeling; Risk stratification; adult; article; female; Global Registry of Acute Coronary Events; human; major clinical study; male; prediction; Forecasting","Nature Research","Article","Final","Scopus","2-s2.0-85086522987"
"Masaki K.; Tateno H.; Nomura A.; Muto T.; Suzuki S.; Satake K.; Hida E.; Fukunaga K.","Masaki, Katsunori (56184516400); Tateno, Hiroki (14066864600); Nomura, Akihiro (56425231800); Muto, Tomoyasu (57208634064); Suzuki, Shin (57357248100); Satake, Kohta (57208329122); Hida, Eisuke (57190171039); Fukunaga, Koichi (23970671700)","56184516400; 14066864600; 56425231800; 57208634064; 57357248100; 57208329122; 57190171039; 23970671700","A randomized controlled trial of a smoking cessation smartphone application with a carbon monoxide checker","2020","npj Digital Medicine","29","10.1038/s41746-020-0243-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086160150&doi=10.1038%2fs41746-020-0243-5&partnerID=40&md5=566c65562761a5222ddfa037f927f95d","Evidence of the long-term efficacy of digital therapies for smoking cessation that include a smartphone application (app) is limited. In this multi-center randomized controlled trial, we tested the efficacy of a novel digital therapy for smoking cessation: the “CureApp Smoking Cessation (CASC)” system, including a CASC smartphone app, a web-based patient management PC software for primary physicians, and a mobile exhaled carbon monoxide (CO) checker. A total of 584 participants with nicotine dependence were recruited from October 2017 to January 2018, and allocated 1:1 to the CASC intervention group or the control group. Both groups received a standard smoking cessation treatment with pharmacotherapy and counseling for 12 weeks. Meanwhile, the intervention group used the CASC system, and the control group used a control-app without a mobile CO checker, each for 24 weeks. The primary outcome was the biochemically validated continuous abstinence rate (CAR) from weeks 9 to 24. The main secondary outcome was an extended CAR from weeks 9 to 52. Except for 12 participants who did not download or use the apps, 285 participants were assigned to the intervention group, and 287, to the control. CAR from weeks 9 to 24 in the intervention group was significantly higher than that in the control group (63.9% vs. 50.5%; odds ratio [OR], 1.73; 95% confidence interval [CI], 1.24 to 2.42; P = 0.001). The CAR from weeks 9 to 52 was also higher in the intervention group than that in the control group (52.3% vs. 41.5%; OR, 1.55; 95% CI, 1.11 to 2.16; P = 0.010). No specific adverse events caused by the CASC system were reported. Augmenting standard face-to-face counseling and pharmacotherapy with a novel smartphone app, the CASC system significantly improved long-term CARs compared to standard treatment and a minimally supportive control app. © 2020, The Author(s).","Application programs; mHealth; Smartphones; Software testing; carbon monoxide; nicotine patch; varenicline; A-carbon; Confidence interval; Control applications; Control groups; Odd ratios; Patient management; Randomized controlled trial; Smart-phone applications; Smoking cessations; Web based; adult; aged; Article; clinical effectiveness; clinical outcome; controlled study; counseling; female; human; major clinical study; male; mobile application; multicenter study; open study; priority journal; randomized controlled trial; smoking cessation; smoking cessation program; software; tobacco dependence; Carbon monoxide","Nature Research","Article","Final","Scopus","2-s2.0-85086160150"
"Cahan E.M.; Hernandez-Boussard T.; Thadaney-Israni S.; Rubin D.L.","Cahan, Eli M. (57205768541); Hernandez-Boussard, Tina (57119442800); Thadaney-Israni, Sonoo (57208575489); Rubin, Daniel L. (7202307112)","57205768541; 57119442800; 57208575489; 7202307112","Putting the data before the algorithm in big data addressing personalized healthcare","2019","npj Digital Medicine","57","10.1038/s41746-019-0157-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135599180&doi=10.1038%2fs41746-019-0157-2&partnerID=40&md5=c63779143daa1549be8fdcd36670544c","Technologies leveraging big data, including predictive algorithms and machine learning, are playing an increasingly important role in the delivery of healthcare. However, evidence indicates that such algorithms have the potential to worsen disparities currently intrinsic to the contemporary healthcare system, including racial biases. Blame for these deficiencies has often been placed on the algorithm—but the underlying training data bears greater responsibility for these errors, as biased outputs are inexorably produced by biased inputs. The utility, equity, and generalizability of predictive models depend on population-representative training data with robust feature sets. So while the conventional paradigm of big data is deductive in nature—clinical decision support—a future model harnesses the potential of big data for inductive reasoning. This may be conceptualized as clinical decision questioning, intended to liberate the human predictive process from preconceived lenses in data solicitation and/or interpretation. Efficacy, representativeness and generalizability are all heightened in this schema. Thus, the possible risks of biased big data arising from the inputs themselves must be acknowledged and addressed. Awareness of data deficiencies, structures for data inclusiveness, strategies for data sanitation, and mechanisms for data correction can help realize the potential of big data for a personalized medicine era. Applied deliberately, these considerations could help mitigate risks of perpetuation of health inequity amidst widespread adoption of novel applications of big data. © 2019, The Author(s).","Decision support systems; Health care; Health risks; Machine learning; Population statistics; Algorithm learning; Clinical decision support; Features sets; Healthcare systems; Machine-learning; Personalized healthcare; Predictive algorithms; Predictive models; Racial bias; Training data; adoption; awareness; bear; big data; decision support system; error; health care delivery; health care system; human; machine learning; nonhuman; personalized medicine; racism; responsibility; review; sanitation; Big data","Nature Publishing Group","Review","Final","Scopus","2-s2.0-85135599180"
"Coravos A.; Khozin S.; Mandl K.D.","Coravos, Andrea (57207926414); Khozin, Sean (55367865900); Mandl, Kenneth D. (7003721828)","57207926414; 55367865900; 7003721828","Author Correction: Developing and adopting safe and effective digital biomarkers to improve patient outcomes (npj Digital Medicine, (2019), 2, 1, (14), 10.1038/s41746-019-0090-4)","2019","npj Digital Medicine","9","10.1038/s41746-019-0119-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135600406&doi=10.1038%2fs41746-019-0119-8&partnerID=40&md5=45392cac9ab30c413facceb8980bea21","The original version of the published Article mistakenly omitted the second affiliation for the first Author, Andrea Coravos. The first Author’s affiliation has been updated to include Harvard-MIT Center for Regulatory Science, Boston, MA, USA. This has been corrected in the HTML and PDF version of the Article. © 2019, The Author(s).","Harvard; erratum; Biomarkers","Nature Publishing Group","Erratum","Final","Scopus","2-s2.0-85135600406"
"Stupple A.; Singerman D.; Celi L.A.","Stupple, Aaron (35749048200); Singerman, David (55627225800); Celi, Leo Anthony (16033282700)","35749048200; 55627225800; 16033282700","The reproducibility crisis in the age of digital medicine","2019","npj Digital Medicine","64","10.1038/s41746-019-0079-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092429576&doi=10.1038%2fs41746-019-0079-z&partnerID=40&md5=7125c6968f0ae6eae8c13ea7a91c7032","[No abstract available]","Reproducibilities; Article; artificial intelligence; biomedicine; deep learning; digital medicine; human; methodology; nonhuman; peer review; priority journal; psychology; reproducibility; sociology; validity; Medicine","Nature Publishing Group","Article","Final","Scopus","2-s2.0-85092429576"
"Stupple A.; Singerman D.; Celi L.A.","Stupple, Aaron (35749048200); Singerman, David (55627225800); Celi, Leo Anthony (16033282700)","35749048200; 55627225800; 16033282700","Author Correction: The reproducibility crisis in the age of digital medicine (npj Digital Medicine, (2019), 2, 1, (2), 10.1038/s41746-019-0079-z)","2019","npj Digital Medicine","0","10.1038/s41746-019-0098-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135600243&doi=10.1038%2fs41746-019-0098-9&partnerID=40&md5=aac125677bc7a994b1e205956e00196a","In the original version of the published Article, there was a sentence fragment prior to the last sentence under the subheading “Reproducibility and digital medicine” which stated “Some journals, such as PLOS ONE, have made an early”. To improve clarity, the sentence fragment has been removed. This has been corrected in the HTML and PDF version of the Article. © 2019, The Author(s).","Medicine; Reproducibilities; Sentence fragments; Copyright holders; Creative Commons; Credit lines; OpenAccess; Third parties; erratum; Medicine; Cell proliferation","Nature Publishing Group","Erratum","Final","Scopus","2-s2.0-85135600243"
"Arcadu F.; Benmansour F.; Maunz A.; Willis J.; Haskova Z.; Prunotto M.","Arcadu, Filippo (57220435503); Benmansour, Fethallah (24821207900); Maunz, Andreas (25228661500); Willis, Jeff (14030622600); Haskova, Zdenka (6602797109); Prunotto, Marco (8234424800)","57220435503; 24821207900; 25228661500; 14030622600; 6602797109; 8234424800","Deep learning algorithm predicts diabetic retinopathy progression in individual patients","2019","npj Digital Medicine","149","10.1038/s41746-019-0172-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097310832&doi=10.1038%2fs41746-019-0172-3&partnerID=40&md5=5755488849242a61e0a87d31a5e74c1b","The global burden of diabetic retinopathy (DR) continues to worsen and DR remains a leading cause of vision loss worldwide. Here, we describe an algorithm to predict DR progression by means of deep learning (DL), using as input color fundus photographs (CFPs) acquired at a single visit from a patient with DR. The proposed DL models were designed to predict future DR progression, defined as 2-step worsening on the Early Treatment Diabetic Retinopathy Diabetic Retinopathy Severity Scale, and were trained against DR severity scores assessed after 6, 12, and 24 months from the baseline visit by masked, well-trained, human reading center graders. The performance of one of these models (prediction at month 12) resulted in an area under the curve equal to 0.79. Interestingly, our results highlight the importance of the predictive signal located in the peripheral retinal fields, not routinely collected for DR assessments, and the importance of microvascular abnormalities. Our findings show the feasibility of predicting future DR progression by leveraging CFPs of a patient acquired at a single visit. Upon further development on larger and more diverse datasets, such an algorithm could enable early diagnosis and referral to a retina specialist for more frequent monitoring and even consideration of early intervention. Moreover, it could also improve patient recruitment for clinical trials targeting DR. © 2019, The Author(s).","Deep learning; Diagnosis; Eye protection; Forecasting; Areas under the curves; Color fundus photograph; Diabetic retinopathy; Further development; Learning models; Microvascular; Model prediction; Performance; Predictive signals; Vision loss; algorithm; Article; deep learning; diabetic macular edema; diabetic retinopathy; disease exacerbation; disease severity; human; major clinical study; microaneurysm; ophthalmoscopy; optic nerve; outcome variable; priority journal; retrospective study; transfer of learning; visual field; Learning algorithms","Nature Publishing Group","Article","Final","Scopus","2-s2.0-85097310832"
"Urteaga I.; McKillop M.; Elhadad N.","Urteaga, Iñigo (34168443700); McKillop, Mollie (57220272873); Elhadad, Noémie (6505774943)","34168443700; 57220272873; 6505774943","Learning endometriosis phenotypes from patient-generated data","2020","npj Digital Medicine","16","10.1038/s41746-020-0292-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087533745&doi=10.1038%2fs41746-020-0292-9&partnerID=40&md5=f582737b2e339bf80535328770e3f2e8","Endometriosis is a systemic and chronic condition in women of childbearing age, yet a highly enigmatic disease with unresolved questions: there are no known biomarkers, nor established clinical stages. We here investigate the use of patient-generated health data and data-driven phenotyping to characterize endometriosis patient subtypes, based on their reported signs and symptoms. We aim at unsupervised learning of endometriosis phenotypes using self-tracking data from personal smartphones. We leverage data from an observational research study of over 4000 women with endometriosis that track their condition over more than 2 years. We extend a classical mixed-membership model to accommodate the idiosyncrasies of the data at hand, i.e., the multimodality and uncertainty of the self-tracked variables. The proposed method, by jointly modeling a wide range of observations (i.e., participant symptoms, quality of life, treatments), identifies clinically relevant endometriosis subtypes. Experiments show that our method is robust to different hyperparameter choices and the biases of self-tracking data (e.g., the wide variations in tracking frequency among participants). With this work, we show the promise of unsupervised learning of endometriosis subtypes from self-tracked data, as learned phenotypes align well with what is already known about the disease, but also suggest new clinically actionable findings. More generally, we argue that a continued research effort on unsupervised phenotyping methods with patient-generated health data via new mobile and digital technologies will have significant impact on the study of enigmatic diseases in particular, and health in general. © 2020, The Author(s).","Health; narcotic analgesic agent; Chronic conditions; Data driven; Health data; Observational research; Phenotyping; Research studies; Self-tracking; Smart phones; Tracking data; Women of child-bearing ages; abdominal surgery; adult; anxiety disorder; Article; bloating; body mass; chronic fatigue syndrome; clinical feature; colonoscopy; constipation; daily life activity; diarrhea; disease severity; dizziness; dyspareunia; endometriosis; fatigue; female; gastrointestinal pain; headache; hot flush; human; hypertension; interstitial cystitis; laparoscopy; low back pain; major clinical study; male; medical record; menstrual irregularity; menstruation; migraine; mobile application; nausea; neuropathic pain; ovary polycystic disease; pain severity; paresthesia; patient advocacy; pelvic inflammatory disease; pelvic pain; phenotype; practice guideline; priority journal; quality of life; sexual behavior; sigmoidoscopy; sinus congestion; social media; spotting; vagina pain; Unsupervised learning","Nature Research","Article","Final","Scopus","2-s2.0-85087533745"
"Allender S.; Hayward J.; Gupta S.; Sanigorski A.; Rana S.; Seward H.; Jacobs S.; Venkatesh S.","Allender, S. (11639981600); Hayward, J. (56392527900); Gupta, S. (57211220698); Sanigorski, A. (35610562400); Rana, S. (24829860700); Seward, H. (7003696143); Jacobs, S. (57218243372); Venkatesh, S. (56204854900)","11639981600; 56392527900; 57211220698; 35610562400; 24829860700; 7003696143; 57218243372; 56204854900","Bayesian strategy selection identifies optimal solutions to complex problems using an example from GP prescribing","2020","npj Digital Medicine","6","10.1038/s41746-019-0205-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086430235&doi=10.1038%2fs41746-019-0205-y&partnerID=40&md5=5d87634a76e87dc2a42020a664c89ce0","Complex health problems require multi-strategy, multi-target interventions. We present a method that uses machine learning techniques to choose optimal interventions from a set of possible interventions within a case study aiming to increase General Practitioner (GP) discussions of physical activity (PA) with their patients. Interventions were developed based on a causal loop diagram with 26 GPs across 13 clinics in Geelong, Australia. GPs prioritised eight from more than 80 potential interventions to increase GP discussion of PA with patients. Following a 2-week baseline, a multi-arm bandit algorithm was used to assign optimal strategies to GP clinics with the target outcome being GP PA discussion rates. The algorithm was updated weekly and the process iterated until the more promising strategies emerged (a duration of seven weeks). The top three performing strategies were continued for 3 weeks to improve the power of the hypothesis test of effectiveness for each strategy compared to baseline. GPs recorded a total of 11,176 conversations about PA. GPs identified 15 factors affecting GP PA discussion rates with patients including GP skills and awareness, fragmentation of care and fear of adverse outcomes. The two most effective strategies were correctly identified within seven weeks of the algorithm-based assignment of strategies. These were clinic reception staff providing PA information to patients at check in and PA screening questionnaires completed in the waiting room. This study demonstrates an efficient way to test and identify optimal strategies from multiple possible solutions. © 2020, The Author(s).","Learning systems; Optimal systems; Patient treatment; Surveys; Bayesian; Complex problems; General practitioners; Machine learning techniques; Multi-targets; Optimal intervention; Optimal solutions; Optimal strategies; Physical activity; Strategy selection; adult; adverse outcome; algorithm; article; Australia; awareness; comparative effectiveness; controlled study; conversation; fear; general practitioner; human; machine learning; outcome assessment; physical activity; prescription; questionnaire; skill; waiting room; Diagnosis","Nature Research","Article","Final","Scopus","2-s2.0-85086430235"
"Palanica A.; Thommandram A.; Lee A.; Li M.; Fossat Y.","Palanica, Adam (41961517900); Thommandram, Anirudh (55613308700); Lee, Andrew (57835518300); Li, Michael (56647154300); Fossat, Yan (57203245215)","41961517900; 55613308700; 57835518300; 56647154300; 57203245215","Do you understand the words that are comin outta my mouth? Voice assistant comprehension of medication names","2019","npj Digital Medicine","30","10.1038/s41746-019-0133-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135599842&doi=10.1038%2fs41746-019-0133-x&partnerID=40&md5=3f81623b430ce16b39a26ab95b3d81ad","This study investigated the speech recognition abilities of popular voice assistants when being verbally asked about commonly dispensed medications by a variety of participants. Voice recordings of 46 participants (12 of which had a foreign accent in English) were played back to Amazon’s Alexa, Google Assistant, and Apple’s Siri for the brand- and generic names of the top 50 most dispensed medications in the United States. A repeated measures ANOVA indicated that Google Assistant achieved the highest comprehension accuracy for both brand medication names (M = 91.8%, SD = 4.2) and generic medication names (M = 84.3%, SD = 11.2), followed by Siri (brand names M = 58.5%, SD = 11.2; generic names M = 51.2%, SD = 16.0), and the lowest accuracy by Alexa (brand names M = 54.6%, SD = 10.8; generic names M = 45.5%, SD = 15.4). An interaction between voice assistant and participant accent was also found, demonstrating lower comprehension performance overall for those with a foreign accent using Siri (M = 48.8%, SD = 11.8) and Alexa (M = 41.7%, SD = 12.7), compared to participants without a foreign accent (Siri M = 57.0%, SD = 11.7; Alexa M = 53.0%, SD = 10.9). No significant difference between participant accents were found for Google Assistant. These findings show a substantial performance lead for Google Assistant compared to its voice assistant competitors when comprehending medication names, but there is still room for improvement. © 2019, The Author(s).","Brand names; Comprehension performance; Foreign accents; Google+; Performance; Recognition abilities; Repeated measures; adult; analysis of variance; apple; article; clinical article; controlled study; female; human; human experiment; male; mouth; nonhuman; speech discrimination; United States; Speech recognition","Nature Publishing Group","Article","Final","Scopus","2-s2.0-85135599842"
"Vazirani A.A.; O’Donoghue O.; Brindley D.; Meinert E.","Vazirani, Anuraag A. (57205746349); O’Donoghue, Odhran (57200258495); Brindley, David (35723661400); Meinert, Edward (57202516550)","57205746349; 57200258495; 35723661400; 57202516550","Blockchain vehicles for efficient Medical Record management","2020","npj Digital Medicine","51","10.1038/s41746-019-0211-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079571346&doi=10.1038%2fs41746-019-0211-0&partnerID=40&md5=1b7f09b8eb8e85a162c8547238dfb610","The lack of interoperability in Britain’s medical records systems precludes the realisation of benefits generated by increased spending elsewhere in healthcare. Growing concerns regarding the security of online medical data following breaches, and regarding regulations governing data ownership, mandate strict parameters in the development of efficient methods to administrate medical records. Furthermore, consideration must be placed on the rise of connected devices, which vastly increase the amount of data that can be collected in order to improve a patient’s long-term health outcomes. Increasing numbers of healthcare systems are developing Blockchain-based systems to manage medical data. A Blockchain is a decentralised, continuously growing online ledger of records, validated by members of the network. Traditionally used to manage cryptocurrency records, distributed ledger technology can be applied to various aspects of healthcare. In this manuscript, we focus on how Electronic Medical Records in particular can be managed by Blockchain, and how the introduction of this novel technology can create a more efficient and interoperable infrastructure to manage records that leads to improved healthcare outcomes, while maintaining patient data ownership and without compromising privacy or security of sensitive data. © 2020, The Author(s).","Distributed ledger; Health care; Hospital data processing; Information management; Interoperability; Laws and legislation; Medical computing; Sensitive data; Block-chain; Britain; Data ownership; Health outcomes; Healthcare systems; IMPROVE-A; Medical data; Medical record; Medical records systems; Record management; adult; electronic medical record; Great Britain; health care system; human; medical record; privacy; review; Blockchain","Nature Research","Review","Final","Scopus","2-s2.0-85079571346"
"Epstein D.H.; Tyburski M.; Kowalczyk W.J.; Burgess-Hull A.J.; Phillips K.A.; Curtis B.L.; Preston K.L.","Epstein, David H. (7202276700); Tyburski, Matthew (55962951500); Kowalczyk, William J. (26646718900); Burgess-Hull, Albert J. (39261011400); Phillips, Karran A. (16022719000); Curtis, Brenda L. (7103163771); Preston, Kenzie L. (7103358358)","7202276700; 55962951500; 26646718900; 39261011400; 16022719000; 7103163771; 7103358358","Prediction of stress and drug craving ninety minutes in the future with passively collected GPS data","2020","npj Digital Medicine","27","10.1038/s41746-020-0234-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087527047&doi=10.1038%2fs41746-020-0234-6&partnerID=40&md5=77ebfff10ee33189b3ed0a553bf50d07","Just-in-time adaptive interventions (JITAIs), typically smartphone apps, learn to deliver therapeutic content when users need it. The challenge is to “push” content at algorithmically chosen moments without making users trigger it with effortful input. We trained a randomForest algorithm to predict heroin craving, cocaine craving, or stress (reported via smartphone app 3x/day) 90 min into the future, using 16 weeks of field data from 189 outpatients being treated for opioid-use disorder. We used only one form of continuous input (along with person-level demographic data), collected passively: an indicator of environmental exposures along the past 5 h of movement, as assessed by GPS. Our models achieved excellent overall accuracy—as high as 0.93 by the end of 16 weeks of tailoring—but this was driven mostly by correct predictions of absence. For predictions of presence, “believability” (positive predictive value, PPV) usually peaked in the high 0.70s toward the end of the 16 weeks. When the prediction target was more rare, PPV was lower. Our findings complement those of other investigators who use machine learning with more broadly based “digital phenotyping” inputs to predict or detect mental and behavioral events. When target events are comparatively subtle, like stress or drug craving, accurate detection or prediction probably needs effortful input from users, not passive monitoring alone. We discuss ways in which accuracy is difficult to achieve or even assess, and warn that high overall accuracy (including high specificity) can mask the abundance of false alarms that low PPV reveals. © 2020, This is a U.S. government work and not under copyright protection in the U.S.; foreign copyright protection may apply.","Smartphones; buprenorphine; cocaine; diamorphine; methadone; Continuous input; Field data; GPS data; Just-in-time; Learn+; Opioids; Overall accuracies; Positive predictive values; Smartphone apps; User need; Addiction Severity Index; adult; African American; algorithm; Article; demography; diagnostic accuracy; drug craving; DSM-IV; environmental exposure; European American; female; global positioning system; human; machine learning; major clinical study; male; opiate addiction; phenotype; predictive value; prevalence; priority journal; randomforest algorithm; sensitivity and specificity; simulation; stress; Forecasting","Nature Research","Article","Final","Scopus","2-s2.0-85087527047"
"Goldsack J.C.; Coravos A.; Bakker J.P.; Bent B.; Dowling A.V.; Fitzer-Attas C.; Godfrey A.; Godino J.G.; Gujar N.; Izmailova E.; Manta C.; Peterson B.; Vandendriessche B.; Wood W.A.; Wang K.W.; Dunn J.","Goldsack, Jennifer C. (56087240700); Coravos, Andrea (57207926414); Bakker, Jessie P. (35812025500); Bent, Brinnae (57204676062); Dowling, Ariel V. (57203051921); Fitzer-Attas, Cheryl (6602353432); Godfrey, Alan (23008307200); Godino, Job G. (36552367700); Gujar, Ninad (57218242888); Izmailova, Elena (57201406868); Manta, Christine (57021525600); Peterson, Barry (57218242843); Vandendriessche, Benjamin (54791583100); Wood, William A. (57203512106); Wang, Ke Will (57472082900); Dunn, Jessilyn (57193231825)","56087240700; 57207926414; 35812025500; 57204676062; 57203051921; 6602353432; 23008307200; 36552367700; 57218242888; 57201406868; 57021525600; 57218242843; 54791583100; 57203512106; 57472082900; 57193231825","Verification, analytical validation, and clinical validation (V3): the foundation of determining fit-for-purpose for Biometric Monitoring Technologies (BioMeTs)","2020","npj Digital Medicine","133","10.1038/s41746-020-0260-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088053104&doi=10.1038%2fs41746-020-0260-4&partnerID=40&md5=e3ee2c17cca50a43d19f04d5b79b983b","Digital medicine is an interdisciplinary field, drawing together stakeholders with expertize in engineering, manufacturing, clinical science, data science, biostatistics, regulatory science, ethics, patient advocacy, and healthcare policy, to name a few. Although this diversity is undoubtedly valuable, it can lead to confusion regarding terminology and best practices. There are many instances, as we detail in this paper, where a single term is used by different groups to mean different things, as well as cases where multiple terms are used to describe essentially the same concept. Our intent is to clarify core terminology and best practices for the evaluation of Biometric Monitoring Technologies (BioMeTs), without unnecessarily introducing new terms. We focus on the evaluation of BioMeTs as fit-for-purpose for use in clinical trials. However, our intent is for this framework to be instructional to all users of digital measurement tools, regardless of setting or intended use. We propose and describe a three-component framework intended to provide a foundational evaluation framework for BioMeTs. This framework includes (1) verification, (2) analytical validation, and (3) clinical validation. We aim for this common vocabulary to enable more effective communication and collaboration, generate a common and meaningful evidence base for BioMeTs, and improve the accessibility of the digital medicine field. © 2020, The Author(s).","Biometrics; Medical applications; Medicine; Analytical validation; Best practices; Biometric monitoring; Clinical science; Clinical validations; Fit for purpose; Interdisciplinary fields; Monitoring technologies; New terms; Science-data; article; human; human experiment; nomenclature; vocabulary; Terminology","Nature Research","Article","Final","Scopus","2-s2.0-85088053104"
